video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name
id01172__00015_id00020_vxyabbqwyqm_id00529_wavtolip__4e18dc0407,id01172,id00020,id00529,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id00020_VXYAbbQWyQM_id00529_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00020_VXYAbbQWyQM_id00529_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00020_VXYAbbQWyQM_id00529_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id00169_v1xawwg29u_id04073_wavtolip__eb1ba43bb0,id01172,id00169,V1xAwwG29U,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id00169__V1xAwwG29U_id04073_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00169__V1xAwwG29U_id04073_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00169__V1xAwwG29U_id04073_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id00243_owweixm3ozq_id04221_wavtolip__eda644039a,id01172,id00243,id04221,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id00243_oWwEIXM3oZQ_id04221_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00243_oWwEIXM3oZQ_id04221_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00243_oWwEIXM3oZQ_id04221_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id00529_xtx2geqn_dq_id01239_wavtolip__6dfc77ffd5,id01172,id00529,id01239,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id00529_xtx2GeQN-DQ_id01239_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00529_xtx2GeQN-DQ_id01239_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id00529_xtx2GeQN-DQ_id01239_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id01044_yl58r6zbnf4_id00088_wavtolip__e5c5a48583,id01172,id01044,id00088,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id01044_yL58R6zBNf4_id00088_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01044_yL58R6zBNf4_id00088_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01044_yL58R6zBNf4_id00088_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id01182_zca_phr_u40_id04219_wavtolip__7a237061a9,id01172,id01182,U40,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id01182_zca-PHR_U40_id04219_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01182_zca-PHR_U40_id04219_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01182_zca-PHR_U40_id04219_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id03678_dsfcxodi9i8_id01124_wavtolip__d8646d3999,id01172,id03678,id01124,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id03678_dsfCxodI9i8_id01124_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03678_dsfCxodI9i8_id01124_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03678_dsfCxodI9i8_id01124_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id03757_l_m_xbdflqm_id04221_wavtolip__c297b285a8,id01172,id03757,id04221,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id03757_L-M-XbdFLQM_id04221_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id04034_8zejxbjfa_o_id01239_wavtolip__111e04661f,id01172,id04034,id01239,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id04034_8ZeJXbjFa_o_id01239_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id04034_8ZeJXbjFa_o_id01239_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id04034_8ZeJXbjFa_o_id01239_wavtolip.mp4,1,1,1,1,FAKE
id01172__00015_id04073_kt7b07wfwym_id01105_wavtolip__e756b087be,id01172,id04073,id01105,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id04073_KT7B07WFWyM_id01105_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01172,FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id04073_KT7B07WFWyM_id01105_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id04073_KT7B07WFWyM_id01105_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id00018_sap_fjurhlc_id00018_wavtolip__76c8882b5d,id01175,id00018,id00018,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id00018_sap-FjURHlc_id00018_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00018_sap-FjURHlc_id00018_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00018_sap-FjURHlc_id00018_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id00020_vxyabbqwyqm_id04034_wavtolip__04a77c7039,id01175,id00020,id04034,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id00020_VXYAbbQWyQM_id04034_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00020_VXYAbbQWyQM_id04034_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00020_VXYAbbQWyQM_id04034_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id00062_bctnrivzhts_id00943_wavtolip__4bb58963b1,id01175,id00062,id00943,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id01168_uz7m0ntbgwm_id04216_wavtolip__5332c32835,id01175,id01168,id04216,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id01168_Uz7M0nTbgWM_id04216_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01168_Uz7M0nTbgWM_id04216_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01168_Uz7M0nTbgWM_id04216_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id01182_zca_phr_u40_id01175_wavtolip__061dc59c02,id01175,id01182,U40,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id01182_zca-PHR_U40_id01175_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01182_zca-PHR_U40_id01175_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01182_zca-PHR_U40_id01175_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id01201_q8xwfmniwya_id04073_wavtolip__0a3c720227,id01175,id01201,id04073,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id01201_Q8XWfmNiWYA_id04073_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01201_Q8XWfmNiWYA_id04073_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01201_Q8XWfmNiWYA_id04073_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id01210_smdoo7nqsgy_id00052_wavtolip__e91816d418,id01175,id01210,id00052,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id01210_sMdOO7NqsGY_id00052_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01210_sMdOO7NqsGY_id00052_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id01210_sMdOO7NqsGY_id00052_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id04034_8zejxbjfa_o_id04219_wavtolip__96ddb99e22,id01175,id04034,id04219,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id04034_8ZeJXbjFa_o_id04219_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id04034_8ZeJXbjFa_o_id04219_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id04034_8ZeJXbjFa_o_id04219_wavtolip.mp4,1,1,1,1,FAKE
id01175__00025_id04073_kt7b07wfwym_id00052_wavtolip__994a37f52b,id01175,id04073,id00052,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00025_id04073_KT7B07WFWyM_id00052_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01175,FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id04073_KT7B07WFWyM_id00052_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01175/00025_id04073_KT7B07WFWyM_id00052_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id00020_vxyabbqwyqm_id00777_wavtolip__054232bc1d,id01182,id00020,id00777,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00020_VXYAbbQWyQM_id00777_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00020_VXYAbbQWyQM_id00777_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00020_VXYAbbQWyQM_id00777_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id00088_6widwxr8vuu_id03757_wavtolip__ea0790b263,id01182,id00088,id03757,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00088_6WIDWxr8vuU_id03757_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00088_6WIDWxr8vuU_id03757_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00088_6WIDWxr8vuU_id03757_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id00243_owweixm3ozq_id00060_wavtolip__99ae0ee054,id01182,id00243,id00060,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00243_oWwEIXM3oZQ_id00060_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00243_oWwEIXM3oZQ_id00060_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00243_oWwEIXM3oZQ_id00060_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id00945_v_rsef8o5pc_id00775_wavtolip__d61d8259fc,id01182,id00945,id00775,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00945_V-rSeF8o5pc_id00775_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00945_V-rSeF8o5pc_id00775_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00945_V-rSeF8o5pc_id00775_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id00971_edwrvvn_rc4_id00775_wavtolip__a2b6586de2,id01182,id00971,id00775,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00971_edWrVVn-rC4_id00775_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00971_edWrVVn-rC4_id00775_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00971_edWrVVn-rC4_id00775_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id01124_lnf2ogsm00s_id00020_wavtolip__c4bfb3b599,id01182,id01124,id00020,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id01124_Lnf2oGSM00s_id00020_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01124_Lnf2oGSM00s_id00020_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01124_Lnf2oGSM00s_id00020_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id01168_uz7m0ntbgwm_id00179_wavtolip__ae2df069ff,id01182,id01168,id00179,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id01168_Uz7M0nTbgWM_id00179_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01168_Uz7M0nTbgWM_id00179_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01168_Uz7M0nTbgWM_id00179_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id01175_q_36xlwl6_o_id00943_wavtolip__ba0933451b,id01182,id01175,36xlWL6,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id01175_Q_36xlWL6_o_id00943_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01175_Q_36xlWL6_o_id00943_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id01175_Q_36xlWL6_o_id00943_wavtolip.mp4,1,1,1,1,FAKE
id01182__00167_id04073_kt7b07wfwym_id03525_wavtolip__e1de8bbcd5,id01182,id04073,id03525,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id04073_KT7B07WFWyM_id03525_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01182,FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id04073_KT7B07WFWyM_id03525_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id04073_KT7B07WFWyM_id03525_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id00062_bctnrivzhts_id04216_wavtolip__5606cae564,id01192,id00062,id04216,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id00062_bctnrIvZHTs_id04216_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00062_bctnrIvZHTs_id04216_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00062_bctnrIvZHTs_id04216_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id00169_v1xawwg29u_id00345_wavtolip__b744dcd906,id01192,id00169,V1xAwwG29U,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id00169__V1xAwwG29U_id00345_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00169__V1xAwwG29U_id00345_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00169__V1xAwwG29U_id00345_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id00775_yecuxhguhxc_id01201_wavtolip__b0a7b19eea,id01192,id00775,id01201,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id00775_yeCUxHgUHxc_id01201_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00775_yeCUxHgUHxc_id01201_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id00775_yeCUxHgUHxc_id01201_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id01042_afqwpqwwjiy_id00529_wavtolip__429c3d2a1f,id01192,id01042,id00529,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id01042_afqWPqWwJIY_id00529_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01042_afqWPqWwJIY_id00529_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01042_afqWPqWwJIY_id00529_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id01044_yl58r6zbnf4_id03757_wavtolip__d1e47321ce,id01192,id01044,id03757,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id01044_yL58R6zBNf4_id03757_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01044_yL58R6zBNf4_id03757_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01044_yL58R6zBNf4_id03757_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id01105_qxmlgjlyfa8_id01192_wavtolip__14529ebdc8,id01192,id01105,id01192,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id01105_qxMlGJlyfA8_id01192_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01105_qxMlGJlyfA8_id01192_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01105_qxMlGJlyfA8_id01192_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id01163_qsmeueh3ljm_id04219_wavtolip__7c49f0ff93,id01192,id01163,id04219,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id01163_QSMeUEH3lJM_id04219_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01163_QSMeUEH3lJM_id04219_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01163_QSMeUEH3lJM_id04219_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id01239_gjvquko7kba_id03668_wavtolip__4f159b69dd,id01192,id01239,id03668,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id01239_gJvquKo7kbA_id03668_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01239_gJvquKo7kbA_id03668_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id01239_gJvquKo7kbA_id03668_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id04073_kt7b07wfwym_id01168_wavtolip__dd5c9ae647,id01192,id04073,id01168,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id04073_KT7B07WFWyM_id01168_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id04073_KT7B07WFWyM_id01168_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id04073_KT7B07WFWyM_id01168_wavtolip.mp4,1,1,1,1,FAKE
id01192__00217_id04221_5xfscrxgvj4_id01239_wavtolip__a9aeff9356,id01192,id04221,id01239,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00217_id04221_5XfsCrxGvj4_id01239_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01192,FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id04221_5XfsCrxGvj4_id01239_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01192/00217_id04221_5XfsCrxGvj4_id01239_wavtolip.mp4,1,1,1,1,FAKE
id01201__00028_id00018_sap_fjurhlc_id01096_wavtolip__d9c5f9bb03,id01201,id00018,id01096,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00028_id00018_sap-FjURHlc_id01096_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01201,FakeVideo-FakeAudio/Caucasian (American)/men/id01201/00028_id00018_sap-FjURHlc_id01096_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01201/00028_id00018_sap-FjURHlc_id01096_wavtolip.mp4,1,1,1,1,FAKE
id01201__00028_id00052_nk_lex996yk_id00243_wavtolip__e6c8d9f7b1,id01201,id00052,leX996Yk,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00028_id00052_NK_leX996Yk_id00243_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id01201,FakeVideo-FakeAudio/Caucasian (American)/men/id01201/00028_id00052_NK_leX996Yk_id00243_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id01201/00028_id00052_NK_leX996Yk_id00243_wavtolip.mp4,1,1,1,1,FAKE
