video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name,split
id00909__00037_id00368_kohcgdsg29u_faceswap_id01156_wavtolip__2e86125ad8,id00909,id00368,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00037_id00368_KohcGDsg29U_faceswap_id01156_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/men/id00909,FakeVideo-FakeAudio/Caucasian (European)/men/id00909/00037_id00368_KohcGDsg29U_faceswap_id01156_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00909/00037_id00368_KohcGDsg29U_faceswap_id01156_wavtolip.mp4,1,1,1,1,FAKE,train
id05106__00078__3ec47ddeac,id05106,-,-,real,A,RealVideo-RealAudio,African,women,00078.mp4,RealVideo-RealAudio/African/women/id05106,RealVideo-RealAudio/African/women/id05106/00078.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05106/00078.mp4,1,0,0,0,REAL,train
id00781__00092__baeac0ea86,id00781,-,-,real,A,RealVideo-RealAudio,African,men,00092.mp4,RealVideo-RealAudio/African/men/id00781,RealVideo-RealAudio/African/men/id00781/00092.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00781/00092.mp4,1,0,0,0,REAL,val
id03816__00093__8b7f2100ca,id03816,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00093.mp4,RealVideo-RealAudio/Caucasian (European)/women/id03816,RealVideo-RealAudio/Caucasian (European)/women/id03816/00093.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03816/00093.mp4,1,0,0,0,REAL,train
id01091__00236_id00025_pjsevtbvsja_id00428_wavtolip__c8c6d064c2,id01091,id00025,id00428,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00236_id00025_PjSeVtbvSjA_id00428_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/women/id01091,FakeVideo-FakeAudio/Caucasian (American)/women/id01091/00236_id00025_PjSeVtbvSjA_id00428_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id01091/00236_id00025_PjSeVtbvSjA_id00428_wavtolip.mp4,1,1,1,1,FAKE,train
id02051__00015__d2c58b60f5,id02051,-,-,real,A,RealVideo-RealAudio,African,men,00015.mp4,RealVideo-RealAudio/African/men/id02051,RealVideo-RealAudio/African/men/id02051/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id02051/00015.mp4,1,0,0,0,REAL,train
id02040__00476__5d3fd77818,id02040,-,-,real,A,RealVideo-RealAudio,African,men,00476.mp4,RealVideo-RealAudio/African/men/id02040,RealVideo-RealAudio/African/men/id02040/00476.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id02040/00476.mp4,1,0,0,0,REAL,train
id00709__00206__0830bab4f7,id00709,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00206.mp4,RealVideo-RealAudio/Caucasian (European)/men/id00709,RealVideo-RealAudio/Caucasian (European)/men/id00709/00206.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00709/00206.mp4,1,0,0,0,REAL,val
id00431__00039__a0222d7592,id00431,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00039.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00431,RealVideo-RealAudio/Caucasian (American)/women/id00431/00039.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00431/00039.mp4,1,0,0,0,REAL,train
id07377__00025__79682c9d7d,id07377,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00025.mp4,RealVideo-RealAudio/Asian (South)/women/id07377,RealVideo-RealAudio/Asian (South)/women/id07377/00025.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07377/00025.mp4,1,0,0,0,REAL,train
id07182__00040_fake__6719cc01bc,id07182,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),men,00040_fake.mp4,RealVideo-FakeAudio/Asian (South)/men/id07182,RealVideo-FakeAudio/Asian (South)/men/id07182/00040_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07182/00040_fake.mp4,1,0,1,1,FAKE,train
id04727__00007_id00987_wavtolip__421e49b95e,id04727,id00987,-,wav2lip,D,FakeVideo-FakeAudio,African,men,00007_id00987_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id04727,FakeVideo-FakeAudio/African/men/id04727/00007_id00987_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id04727/00007_id00987_wavtolip.mp4,1,1,1,1,FAKE,train
id05980__00143_id02838_wavtolip__0593f911d7,id05980,id02838,-,wav2lip,C,FakeVideo-RealAudio,African,women,00143_id02838_wavtolip.mp4,FakeVideo-RealAudio/African/women/id05980,FakeVideo-RealAudio/African/women/id05980/00143_id02838_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id05980/00143_id02838_wavtolip.mp4,1,1,0,1,FAKE,train
id00018__00181__f536f28287,id00018,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00181.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00018,RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.mp4,1,0,0,0,REAL,train
id04599__00111__2335e856e1,id04599,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00111.mp4,RealVideo-RealAudio/Asian (South)/men/id04599,RealVideo-RealAudio/Asian (South)/men/id04599/00111.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04599/00111.mp4,1,0,0,0,REAL,train
id00842__00043__9daaf3f12c,id00842,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00043.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00842,RealVideo-RealAudio/Caucasian (American)/women/id00842/00043.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00842/00043.mp4,1,0,0,0,REAL,train
id07233__00010__bbdf8f8009,id07233,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00010.mp4,RealVideo-RealAudio/Asian (South)/men/id07233,RealVideo-RealAudio/Asian (South)/men/id07233/00010.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07233/00010.mp4,1,0,0,0,REAL,train
id03180__00039__dcca31c6dc,id03180,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00039.mp4,RealVideo-RealAudio/Asian (South)/men/id03180,RealVideo-RealAudio/Asian (South)/men/id03180/00039.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03180/00039.mp4,1,0,0,0,REAL,train
id00032__00028_fake__0a415b33e7,id00032,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),men,00028_fake.mp4,RealVideo-FakeAudio/Asian (South)/men/id00032,RealVideo-FakeAudio/Asian (South)/men/id00032/00028_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id00032/00028_fake.mp4,1,0,1,1,FAKE,train
id00080__00281_fake__120a76224b,id00080,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),women,00281_fake.mp4,RealVideo-FakeAudio/Asian (South)/women/id00080,RealVideo-FakeAudio/Asian (South)/women/id00080/00281_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00080/00281_fake.mp4,1,0,1,1,FAKE,train
id01099__00206_id01157_ydgqfowvkko__cf7ea77bfd,id01099,id01157,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00206_id01157_yDgqfOWVKko.mp4,FakeVideo-RealAudio/Caucasian (European)/men/id01099,FakeVideo-RealAudio/Caucasian (European)/men/id01099/00206_id01157_yDgqfOWVKko.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id01099/00206_id01157_yDgqfOWVKko.mp4,1,1,0,1,FAKE,train
id00841__00078__5b4597b971,id00841,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00078.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00841,RealVideo-RealAudio/Caucasian (American)/women/id00841/00078.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00841/00078.mp4,1,0,0,0,REAL,train
id03716__00040__c4dadad6f6,id03716,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00040.mp4,RealVideo-RealAudio/Caucasian (European)/women/id03716,RealVideo-RealAudio/Caucasian (European)/women/id03716/00040.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03716/00040.mp4,1,0,0,0,REAL,train
id02051__00015_fake__759e725f9a,id02051,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,men,00015_fake.mp4,RealVideo-FakeAudio/African/men/id02051,RealVideo-FakeAudio/African/men/id02051/00015_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/men/id02051/00015_fake.mp4,1,0,1,1,FAKE,train
id00287__00005_id00379_fgkgyhcuk4g__06134cb2f3,id00287,id00379,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00005_id00379_fgkgYHCuk4g.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00287,FakeVideo-RealAudio/Caucasian (European)/women/id00287/00005_id00379_fgkgYHCuk4g.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00287/00005_id00379_fgkgYHCuk4g.mp4,1,1,0,1,FAKE,train
id07377__00025_fake__de9daaf4d3,id07377,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),women,00025_fake.mp4,RealVideo-FakeAudio/Asian (South)/women/id07377,RealVideo-FakeAudio/Asian (South)/women/id07377/00025_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07377/00025_fake.mp4,1,0,1,1,FAKE,train
id00169__00021_id01175_wavtolip__2c0fec4b74,id00169,id01175,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),men,00021_id01175_wavtolip.mp4,FakeVideo-RealAudio/Caucasian (American)/men/id00169,FakeVideo-RealAudio/Caucasian (American)/men/id00169/00021_id01175_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00169/00021_id01175_wavtolip.mp4,1,1,0,1,FAKE,train
id00813__00169__4588062a32,id00813,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00169.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00813,RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4,1,0,0,0,REAL,train
id03620__00081_fake__86076c469a,id03620,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (European),women,00081_fake.mp4,RealVideo-FakeAudio/Caucasian (European)/women/id03620,RealVideo-FakeAudio/Caucasian (European)/women/id03620/00081_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (European)/women/id03620/00081_fake.mp4,1,0,1,1,FAKE,train
id02494__00050_id01036_wavtolip__7144c19091,id02494,id01036,-,wav2lip,C,FakeVideo-RealAudio,African,men,00050_id01036_wavtolip.mp4,FakeVideo-RealAudio/African/men/id02494,FakeVideo-RealAudio/African/men/id02494/00050_id01036_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id01036_wavtolip.mp4,1,1,0,1,FAKE,val
id00935__00005__a80fd583d0,id00935,-,-,real,A,RealVideo-RealAudio,Asian (East),women,00005.mp4,RealVideo-RealAudio/Asian (East)/women/id00935,RealVideo-RealAudio/Asian (East)/women/id00935/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005.mp4,1,0,0,0,REAL,val
id07182__00040_id00103_qptvap4y5dq_id00773_wavtolip__b14ec87cac,id07182,id00103,id00773,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),men,00040_id00103_qpTVaP4y5DQ_id00773_wavtolip.mp4,FakeVideo-FakeAudio/Asian (South)/men/id07182,FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id00103_qpTVaP4y5DQ_id00773_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (South)/men/id07182/00040_id00103_qpTVaP4y5DQ_id00773_wavtolip.mp4,1,1,1,1,FAKE,val
id00990__00160__f321f5226f,id00990,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00160.mp4,RealVideo-RealAudio/Caucasian (European)/men/id00990,RealVideo-RealAudio/Caucasian (European)/men/id00990/00160.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00990/00160.mp4,1,0,0,0,REAL,train
id01036__00010__81674299af,id01036,-,-,real,A,RealVideo-RealAudio,African,men,00010.mp4,RealVideo-RealAudio/African/men/id01036,RealVideo-RealAudio/African/men/id01036/00010.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id01036/00010.mp4,1,0,0,0,REAL,train
id00548__00015__55e09b84f5,id00548,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00015.mp4,RealVideo-RealAudio/Caucasian (European)/men/id00548,RealVideo-RealAudio/Caucasian (European)/men/id00548/00015.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00548/00015.mp4,1,0,0,0,REAL,train
id00052__00015_id00018_sap_fjurhlc__637a5c6bff,id00052,id00018,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00015_id00018_sap-FjURHlc.mp4,FakeVideo-RealAudio/Caucasian (American)/men/id00052,FakeVideo-RealAudio/Caucasian (American)/men/id00052/00015_id00018_sap-FjURHlc.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00052/00015_id00018_sap-FjURHlc.mp4,1,1,0,1,FAKE,train
id04687__00066__7c40b64710,id04687,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00066.mp4,RealVideo-RealAudio/Asian (East)/men/id04687,RealVideo-RealAudio/Asian (East)/men/id04687/00066.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066.mp4,1,0,0,0,REAL,val
id00848__00028__d1e70bbae7,id00848,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00028.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00848,RealVideo-RealAudio/Caucasian (American)/women/id00848/00028.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00848/00028.mp4,1,0,0,0,REAL,train
id02089__00092_fake__d6af6a4cb5,id02089,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),women,00092_fake.mp4,RealVideo-FakeAudio/Asian (South)/women/id02089,RealVideo-FakeAudio/Asian (South)/women/id02089/00092_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id02089/00092_fake.mp4,1,0,1,1,FAKE,train
id01392__00167__aac1e555ad,id01392,-,-,real,A,RealVideo-RealAudio,African,men,00167.mp4,RealVideo-RealAudio/African/men/id01392,RealVideo-RealAudio/African/men/id01392/00167.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id01392/00167.mp4,1,0,0,0,REAL,train
id00262__00028__975d1df524,id00262,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00028.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00262,RealVideo-RealAudio/Caucasian (European)/women/id00262/00028.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00262/00028.mp4,1,0,0,0,REAL,train
id05631__00073_id06065_rni34ovupta__c417037ecc,id05631,id06065,-,fsgan,C,FakeVideo-RealAudio,Asian (East),women,00073_id06065_Rni34oVUpTA.mp4,FakeVideo-RealAudio/Asian (East)/women/id05631,FakeVideo-RealAudio/Asian (East)/women/id05631/00073_id06065_Rni34oVUpTA.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id05631/00073_id06065_Rni34oVUpTA.mp4,1,1,0,1,FAKE,train
id04222__00078_fake__6aa1f1e4eb,id04222,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00078_fake.mp4,RealVideo-FakeAudio/Asian (East)/men/id04222,RealVideo-FakeAudio/Asian (East)/men/id04222/00078_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id04222/00078_fake.mp4,1,0,1,1,FAKE,train
id01098__00044__9050f53cbf,id01098,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00044.mp4,RealVideo-RealAudio/Caucasian (European)/men/id01098,RealVideo-RealAudio/Caucasian (European)/men/id01098/00044.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01098/00044.mp4,1,0,0,0,REAL,train
id06355__00347__26d98edc9a,id06355,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00347.mp4,RealVideo-RealAudio/Asian (South)/men/id06355,RealVideo-RealAudio/Asian (South)/men/id06355/00347.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id06355/00347.mp4,1,0,0,0,REAL,val
id03716__00040_id03651_ejcorkl6loi_faceswap_id00234_wavtolip__6d883f7c91,id03716,id03651,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00040_id03651_EjcoRkL6loI_faceswap_id00234_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/women/id03716,FakeVideo-FakeAudio/Caucasian (European)/women/id03716/00040_id03651_EjcoRkL6loI_faceswap_id00234_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id03716/00040_id03651_EjcoRkL6loI_faceswap_id00234_wavtolip.mp4,1,1,1,1,FAKE,train
id04736__00083_fake__d9eba6c2f6,id04736,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,women,00083_fake.mp4,RealVideo-FakeAudio/African/women/id04736,RealVideo-FakeAudio/African/women/id04736/00083_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/women/id04736/00083_fake.mp4,1,0,1,1,FAKE,train
id00597__00019__6a5db1b0a7,id00597,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00019.mp4,RealVideo-RealAudio/Asian (East)/men/id00597,RealVideo-RealAudio/Asian (East)/men/id00597/00019.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id00597/00019.mp4,1,0,0,0,REAL,train
id01170__00021_id01597_52wezxe4_ge_id01076_wavtolip__8b28efdac7,id01170,id01597,id01076,fsgan-wav2lip,D,FakeVideo-FakeAudio,African,men,00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id01170,FakeVideo-FakeAudio/African/men/id01170/00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id01170/00021_id01597_52WEZxe4_GE_id01076_wavtolip.mp4,1,1,1,1,FAKE,train
id04939__00174__3bf800fda8,id04939,-,-,real,A,RealVideo-RealAudio,African,women,00174.mp4,RealVideo-RealAudio/African/women/id04939,RealVideo-RealAudio/African/women/id04939/00174.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id04939/00174.mp4,1,0,0,0,REAL,train
id00529__00409_id03678_dsfcxodi9i8_faceswap_id01042_wavtolip__82a97b3bf1,id00529,id03678,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00409_id03678_dsfCxodI9i8_faceswap_id01042_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/men/id00529,FakeVideo-FakeAudio/Caucasian (American)/men/id00529/00409_id03678_dsfCxodI9i8_faceswap_id01042_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/men/id00529/00409_id03678_dsfCxodI9i8_faceswap_id01042_wavtolip.mp4,1,1,1,1,FAKE,train
id02508__00083__f580da19fa,id02508,-,-,real,A,RealVideo-RealAudio,African,women,00083.mp4,RealVideo-RealAudio/African/women/id02508,RealVideo-RealAudio/African/women/id02508/00083.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id02508/00083.mp4,1,0,0,0,REAL,train
id00266__00470_id00594_2whhoksbevw_faceswap_id01102_wavtolip__fbc35133e1,id00266,id00594,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00470_id00594_2WHHoksbeVw_faceswap_id01102_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/men/id00266,FakeVideo-FakeAudio/Caucasian (European)/men/id00266/00470_id00594_2WHHoksbeVw_faceswap_id01102_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00266/00470_id00594_2WHHoksbeVw_faceswap_id01102_wavtolip.mp4,1,1,1,1,FAKE,train
